Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
11475,-0.253660039,-0.209037932,1.058802821,1.009239376,-0.821833387,0.021315115,0.58565599,-0.100445431,1.435182534,-0.742936666,0.633345092,-2.257271248,1.508338406,1.350390361,-0.248136063,-1.474780579,1.854742562,-0.510745297,1.407231404,0.511209781,0.117910136,0.550853297,0.692061666,0.425782608,-1.418682466,1.088665148,0.132361664,0.248901943,209,Not_Fraud
11476,-1.759932825,0.164761189,2.054200105,-0.093035078,1.27140533,-1.422333602,0.79311794,-0.643185079,1.34676679,-0.48557711,0.850130243,-2.879256352,1.458070436,0.505859265,-0.042015528,0.466602428,0.274924532,0.015627391,-0.849780524,-0.13436991,-0.610756113,-0.941392349,0.147348833,0.272283902,0.29947967,-0.068995141,-0.280549984,-0.276779428,4.49,Not_Fraud
11478,1.340456927,0.064441978,0.395008445,-0.05261126,-0.306356286,-0.502524735,-0.308728952,-0.199510657,1.724985745,-0.585558616,-0.013850321,-2.515138611,1.999638435,1.498432953,0.565964042,0.617184154,0.059508319,0.117542601,0.139542131,-0.071574454,-0.337037305,-0.707159106,0.001555825,-0.464206285,0.207912041,0.917848349,-0.098407566,-0.004976135,4.69,Not_Fraud
11482,1.094237485,0.083195475,0.47564734,1.644963049,-0.260439342,-0.166863719,-0.084706994,-0.014476311,1.818757123,-0.46458453,0.134567341,-2.842728585,-0.117490671,1.834053825,-0.648534491,-0.671729451,1.091139882,-0.497937753,-0.57246689,-0.262659203,-0.248281372,-0.394758349,-0.064034598,-0.021655248,0.57067037,-0.349353141,-0.004486394,0.012503523,45.73,Not_Fraud
11485,1.244609055,-0.0873389,0.797421397,0.479262379,-0.925102976,-0.925108161,-0.333594911,-0.194455943,2.150737477,-0.710687493,0.418373895,-2.293256628,0.821169027,1.363824696,-0.987535386,-0.458736988,1.082374498,-0.464845841,0.138449497,-0.191944267,-0.25354747,-0.265548809,0.003157486,0.732337668,0.353311564,1.055703453,-0.097387545,-0.005091989,4.06,Not_Fraud
11487,0.896317358,-0.638500981,0.463518846,0.548243703,-0.863871351,-0.642228346,-0.016559935,-0.280498314,1.998201671,-0.829561673,0.296724404,-1.858855528,1.92090173,1.187115497,-1.049597962,-0.383986888,0.91012979,-0.440899728,0.194907447,0.275837217,-0.146952232,-0.345762146,-0.219753169,0.438125701,0.360824224,1.052308377,-0.127653838,0.027272467,196.8,Not_Fraud
11489,1.039855838,-0.531322345,1.190781647,-0.761764418,-0.918446947,0.506865731,-1.088063936,0.333425209,2.74900077,-1.267813258,2.840422144,-1.091500332,1.692443971,1.594156604,1.283686497,-0.327505048,0.521976691,0.593367077,-0.564311702,-0.11427065,0.24334175,1.062033797,-0.080782162,-0.315763496,0.255947027,-0.481057873,0.094758159,0.023278729,40.54,Not_Fraud
11490,-1.089875677,-0.731494365,1.344298334,-1.279562717,2.127195062,0.048412819,-0.38041694,0.140372717,1.353385247,-0.828536076,0.863137332,-2.590427985,1.384102184,1.445230179,-0.388479457,0.935174243,-0.590842841,0.585935757,-0.292610252,0.234931448,-0.218201593,-0.657469725,-0.091920247,-1.75576083,0.009843334,0.800668727,-0.308300342,-0.239160239,5.21,Not_Fraud
11491,0.963777093,-0.829674142,0.817508115,-1.807865441,-0.647578823,0.837330346,-0.915602719,0.334838784,3.575067291,-2.241189001,2.026229527,-0.567202318,2.451631113,1.246960663,1.896841411,-2.292443902,1.996495168,-1.465283099,-0.891798473,-0.109788482,0.18331847,1.164268777,-0.042159608,-0.602122874,0.308401937,-0.579984144,0.145460185,0.026006684,63.15,Not_Fraud
11493,-0.126092582,0.550095933,1.885686268,-0.234737461,-0.126836334,-0.558763616,0.558479519,-0.355254245,1.644411109,-0.952579951,0.195257041,-2.384827944,1.560304313,0.866455615,-1.230090487,-0.571560956,0.828780329,-0.314887137,0.399705327,0.000567783,-0.243934892,-0.071222027,-0.224864989,0.432863822,-0.039856914,1.003977218,-0.231787617,-0.2238633,8,Not_Fraud
11494,-1.169743853,0.462877516,1.587579123,-1.252559894,1.012817393,-0.918412536,0.817632447,-0.522803986,1.388247168,-0.022449424,2.196016452,-1.824537958,2.01864097,1.08299569,-1.051438789,0.45441738,-0.468231576,0.1465801,-0.342892608,0.280455162,-0.418851207,-0.546607316,-0.042143822,-0.021268906,-0.28397916,0.55666065,-0.191722193,-0.071772723,0,Not_Fraud
11494,0.966742681,-0.586153277,0.377494683,0.255941885,-0.463101701,0.30125224,-0.354807556,0.093862892,1.893018133,-0.647324947,1.780966843,-1.645481476,1.015535161,1.54490212,-1.389526094,-0.354395639,0.865653067,-0.198411644,0.276398838,0.070726563,-0.140835659,-0.212324421,-0.170786035,-0.264062603,0.298388723,1.094259063,-0.107921995,-0.003375225,127.4,Not_Fraud
11496,1.265585862,0.015208654,0.686840689,0.384905792,-0.615022497,-0.687700974,-0.228747263,-0.264339594,1.926661089,-0.759050567,0.398393778,-1.538205406,2.507288792,1.020233952,-1.140698751,-0.437393991,0.868208342,-0.555003033,0.252283459,-0.072341423,-0.255598672,-0.195571973,-0.058516546,0.458027533,0.452336268,1.070009662,-0.087650435,-0.004493022,6.03,Not_Fraud
11503,-0.260929145,0.283169838,1.943299274,-0.062000989,-0.645027297,-0.481638613,-0.153697937,-0.072105243,2.367917025,-1.477333169,0.321406241,-2.084565912,1.633862054,1.260148093,0.679427532,-1.586088683,1.415473375,0.808164163,2.255829306,0.178903758,0.094245997,0.830463724,-0.198563893,0.401408729,-0.121882315,-0.372779205,0.213477869,0.15646022,22.81,Not_Fraud
11509,1.242999043,0.081535743,1.023983386,0.518625811,-0.840999055,-0.759447294,-0.474231412,-0.146617999,1.800678905,-0.536739205,0.625843484,-2.393098464,1.584069728,1.52486592,0.66029889,0.531006475,0.246573234,0.123211402,-0.391055356,-0.130914905,-0.249018823,-0.474392686,0.115604967,0.347157356,0.082961208,0.408834757,-0.052247609,0.015606505,6,Not_Fraud
11510,1.268571219,0.052528715,0.732130099,0.149447347,-0.73272096,-0.97657267,-0.295092306,-0.243082683,1.693394419,-0.58481214,0.705733109,-2.333372499,1.676617355,1.585344792,0.525797811,0.382322012,0.374300432,-0.132241146,-0.177264071,-0.095984996,-0.280005009,-0.571840719,0.10215029,0.385049622,0.087871724,0.865088854,-0.09982283,0.004439593,11.36,Not_Fraud
11517,1.237413667,-0.127636715,0.547574189,0.205709134,-0.491379893,-0.200086975,-0.400559361,-0.041456506,1.83806824,-0.562493917,1.639984076,-1.480751112,1.493139329,1.394671733,-1.708804728,-0.100003581,0.556547302,0.167574051,0.668987087,-0.106336738,-0.234192999,-0.225379982,-0.102362008,0.054461428,0.430557089,1.075480221,-0.099054622,-0.019408709,9.8,Not_Fraud
11519,-2.042730023,0.230250915,1.562070734,-0.953181839,0.061278209,-0.914396382,0.712009241,-0.272656595,2.064394976,0.027902362,1.155255313,-2.471652737,1.482966773,1.006132617,0.176957206,0.122538515,0.296353996,-0.690823882,-1.417089686,0.229552503,-0.415256076,-0.256276248,0.209536444,0.371043541,-0.267347989,0.686368731,0.348128043,0.489536968,101.57,Not_Fraud
11521,-1.077482536,3.2272852,-3.168121917,1.033933613,1.259236214,-0.850410022,0.564159506,0.130628988,2.162848633,0.945572815,2.328958606,-2.653411506,1.918482212,-2.515138174,-0.172250594,1.232627684,2.762359985,2.575072249,-0.026961064,1.03199517,-0.606652552,-0.564416793,-0.012178364,-1.46104728,0.005930341,-0.422634383,0.220156993,-0.38768873,2.99,Not_Fraud
11521,-1.981248413,1.230084308,0.749095868,-0.806981447,-0.912689473,-0.738290889,-0.280082443,0.889636373,1.530562567,-0.876438436,1.562272363,-1.349556133,1.154322344,1.794317391,-2.507670919,0.18825169,0.755346553,0.133209036,-0.325850953,-0.097395354,-0.145280042,-0.004152109,-0.153136847,0.558445073,-0.132019816,0.846215643,0.299353255,0.07152858,44.1,Not_Fraud
11522,1.098280272,-0.688739178,2.048800626,0.903929639,-1.747293336,0.443075313,-1.436736626,0.252966539,3.353517221,-0.958556876,-0.421250239,-1.758136238,1.55758473,0.121305677,-2.084027394,-0.336147798,1.140212218,0.005337695,0.249757995,-0.09131607,-0.107760229,0.41440424,-0.102791092,0.463788779,0.259099543,1.21165855,-0.010732116,0.017927509,30.2,Not_Fraud
11524,-2.013498293,-1.788775932,1.778208625,-3.281105691,-1.068865784,0.705333169,1.684307082,0.007048638,2.934254381,-3.191708508,2.489327031,-1.288343099,1.129778556,1.224454183,-0.334854343,-0.729331551,0.321224852,0.464157368,-1.244539244,0.960921092,0.426203554,0.82575121,0.793255456,-0.373195372,0.812671503,-0.923905459,-0.262354133,-0.138671616,511.82,Not_Fraud
11524,-0.979822165,0.912998332,1.677810787,-1.137216437,0.051390649,-0.556347113,0.520746966,-0.017961634,1.38694407,-0.859125676,0.78976472,-2.207561045,2.096918941,1.248116914,-0.003849677,0.245944376,0.296449496,-0.590802683,-1.281055296,0.134353824,-0.228649376,-0.24754557,0.018965081,0.069064486,-0.359076036,0.71344045,0.358256017,0.242848238,29.99,Not_Fraud
11533,1.335594284,-0.532616477,0.299279879,-1.825524818,-0.783333099,-0.599912545,-0.575513317,-0.171816885,3.806800625,-2.033664053,-0.241875341,-1.687167138,1.801988117,1.188328719,0.407668834,-0.995696661,0.634647195,0.735863283,1.317374625,-0.105155838,-0.089499559,0.375333177,-0.305970308,-0.446641565,0.909100112,-0.584602661,0.068210745,0.011921864,12.95,Not_Fraud
11536,1.112635192,0.2270232,0.557438422,1.490244227,-0.053024802,0.179736996,-0.139876311,0.0662322,1.363916012,-0.319826499,2.054361444,-1.457260646,1.107187143,1.761841856,-1.496907011,-0.540229293,0.763309006,-0.169258032,-0.280789814,-0.230665834,-0.200520796,-0.15874557,-0.065172424,-0.043438397,0.596848245,-0.367720457,0.006166101,-0.000300844,14.6,Not_Fraud
11541,1.23004711,-0.05316218,0.802169289,0.475370263,-0.853834416,-0.894136078,-0.268008602,-0.241628537,2.024489727,-0.738822297,0.55813913,-1.854494081,1.649682456,1.200807726,-1.076309724,-0.495624145,1.034534527,-0.563584147,0.130948019,-0.122113321,-0.239382661,-0.203334343,-0.013273748,0.768097364,0.378837283,1.051513897,-0.093588054,-0.001805933,12.05,Not_Fraud
11541,-0.571566407,0.745702785,3.589547754,3.469755639,-0.375416731,1.085845231,-0.172229018,0.050394576,1.045838158,0.008475073,-0.197296366,-2.060746387,2.560006827,0.126156435,-1.692150129,-0.825388427,1.287439866,0.090608036,1.188535911,0.314208824,-0.245179925,0.067411507,-0.223952766,0.384285673,0.098653891,0.248379173,-0.044098829,-0.123243113,28.51,Not_Fraud
11543,1.195396955,-0.121096438,0.632854759,0.353283177,-0.499210214,-0.230269146,-0.330320084,-0.094505146,2.014456681,-0.791368112,0.519226414,-1.779055184,1.871655388,1.174810435,-0.819715677,-0.700627543,1.184161613,-0.927119377,-0.10823417,-0.116185279,-0.226504135,-0.137932757,-0.03290033,0.135928857,0.352938284,1.100003708,-0.077759864,-0.006814228,19.6,Not_Fraud
11543,0.918653008,-1.490133952,1.471158005,-1.157749864,-2.148678716,-0.117801424,-1.277205927,0.148575784,5.023220068,-2.356366706,-0.312215523,-1.506305872,0.690767429,0.493063714,-1.017036608,-1.513718874,1.432366018,0.655322339,1.285625871,0.074092389,0.033222721,0.672162142,-0.334544434,0.405810909,0.655598663,-0.547284185,0.101902893,0.054081631,150.8,Not_Fraud
11547,1.242945823,0.383243102,0.301239391,0.69380523,-0.079216486,-0.48829557,-0.13770412,-0.095269369,1.130495685,-0.474915937,2.183663834,-1.873183869,1.542216779,1.381649009,-0.282196332,0.772328577,0.353892062,0.63275001,0.03494982,-0.119699432,-0.41511508,-0.999752084,0.084609338,-0.162955155,0.203794001,0.063225754,-0.056167119,0.009704934,1.98,Not_Fraud
11547,-0.623384282,1.428264884,1.816509407,2.383699165,0.356226079,0.11236377,1.271258044,-0.634767753,0.919531103,-0.054830575,0.333904785,-3.023605058,1.446512946,-0.539724777,-1.64707418,0.14972067,1.224914623,0.328222737,-0.805772294,-0.091386307,-0.292349869,-0.138292051,-0.308084624,0.238696345,0.056370651,-0.093806652,-0.63183911,-0.392867111,75.08,Not_Fraud
11551,1.220758323,-0.221751543,1.321020303,0.528814538,-1.182469848,-0.390591169,-0.827686807,0.009743667,2.40890142,-0.675295928,0.163165516,-2.43317021,1.036418927,1.117605007,-0.410816644,0.204256298,0.673438069,-0.030340954,-0.032722733,-0.16116408,-0.278003048,-0.389574698,0.08366502,0.384990454,0.072098979,0.922272936,-0.062398685,0.008789169,5.03,Not_Fraud
11551,1.218897677,0.226993025,0.540475536,0.76800521,-0.439874962,-0.954357245,-0.01117329,-0.306386062,1.362878133,-0.443943174,0.681647613,-2.227849535,1.885195728,1.680107336,0.297349659,0.230262578,0.333638895,-0.108731923,-0.38097536,-0.078326393,-0.220016754,-0.423039319,0.007880412,0.368894881,0.332356779,0.350288844,-0.071711387,0.011596683,29.99,Not_Fraud
11553,-1.055455326,-0.06282512,1.180381156,1.39996826,0.316968538,-0.773284979,1.1062603,-0.330982249,0.410334318,-0.764423043,0.612973842,-2.016857582,2.898613806,1.599749107,0.185336136,-0.379828729,0.472549631,0.35051146,0.169937139,0.705587554,0.211748625,0.362997595,0.497289322,0.34427416,-0.117858054,-0.384756531,0.050925982,0.190631814,233.99,Not_Fraud
11555,0.709592873,-0.220415402,0.15535849,1.366922767,-0.108829053,-0.295572173,0.484342272,-0.152268885,0.764736212,-0.365106286,2.797659748,-1.279654808,1.636423304,2.218039338,-0.411187689,-0.170069351,0.481512323,-0.399633378,-0.516527952,0.254489883,-0.306513733,-1.179987511,-0.005267287,0.11186981,0.170806539,-0.804808827,-0.052493994,0.046099578,233.58,Not_Fraud
11557,-7.500366968,-2.789354364,-0.278838198,-0.305620281,0.090059705,-1.114669854,1.398711505,-1.385019446,4.00715969,3.129658622,2.926695096,-2.156782117,1.557900126,0.000113686,0.062798554,0.944888806,-0.790855172,-0.070808144,-0.395451091,-1.901795276,-1.487156919,-0.555028482,-1.360974791,0.462981235,0.079626711,0.485216393,-2.459311764,3.854890768,139.63,Not_Fraud
11557,-0.464030598,0.416044785,1.139057638,-1.117831646,0.585009406,0.609004095,0.299711848,0.216779719,1.60173925,-1.179939764,-0.145729294,-3.167077716,-0.10426552,1.525599903,-1.995932596,0.490863013,-0.054764732,0.953112898,0.800386579,-0.149772711,-0.247573632,-0.430484487,-0.405941959,-1.419917586,0.113127269,1.025567277,-0.037171355,0.056633836,20.3,Not_Fraud
11559,-0.920242188,0.079333723,1.9915626,1.705483229,1.152192095,-0.336780408,0.170856335,-0.134007325,1.073983983,-0.435778445,0.340518482,-2.642257485,1.048969572,1.395469521,-0.370332362,-1.325823947,1.324273064,-0.346221739,0.59665277,0.254975642,-0.143779961,-0.043298045,-0.072277781,0.02561244,0.098862035,-0.257026076,-0.077044549,-0.101946711,18.96,Not_Fraud
11563,1.201081665,0.3615764,0.30351784,1.142174144,-0.008654727,-0.407748109,0.021018904,-0.138603932,1.057291671,-0.187043058,1.927836626,-1.837675942,1.424053693,2.041361881,-0.471974307,0.322225944,-0.052435847,0.749766642,-0.16397065,-0.149835184,-0.086768795,-0.030066313,-0.149923271,-0.049830023,0.666766784,-0.364952594,-0.02104812,0.002418224,18,Not_Fraud
11563,-4.199987401,4.173220299,0.074073817,-0.88941814,0.594356887,-1.322577865,1.874584844,-1.080716633,4.328280337,5.369586504,1.233100355,-2.405244395,2.108662275,-0.376469623,-0.354265972,-0.863852042,-0.415823435,-0.487247134,-1.458344239,2.394467698,-0.807884066,-0.186236964,-0.366020461,0.288577069,1.266517562,-0.513424491,1.31111784,0.278846502,3.59,Not_Fraud
11563,-1.292522709,1.987787491,1.665962011,2.743562982,-0.101817413,0.472415209,0.039910844,0.474843376,0.157256493,1.350870792,2.381746269,-2.59533159,0.572915899,2.086827494,0.234669838,-0.127538597,0.914755037,0.254659067,0.454097175,0.322019241,-0.321322214,-0.520931272,0.118533351,0.093260556,-0.510924892,-0.10530924,0.145069078,0.024361171,3.88,Not_Fraud
11566,0.81401713,-0.657193911,-0.185088467,0.275533815,-0.337476186,-0.498530585,0.344807472,-0.298969069,1.254577792,-0.579794673,1.96707146,-1.316876369,2.102300076,1.723429623,-1.296700142,-0.065383092,0.415490628,0.100315129,0.494775915,0.420729555,-0.054139266,-0.323726085,-0.350653306,0.065201399,0.461060183,1.058740047,-0.170010681,0.01603758,250,Not_Fraud
11568,-0.082642011,1.459904532,0.513138568,0.720109018,1.377624443,-0.635136944,1.124250253,-0.514178741,0.683862513,-1.241933527,0.424324848,-2.528653638,3.034606614,-0.509468611,-0.031121648,0.535078509,1.119773871,1.131065356,-0.383665501,0.088288689,-0.157810885,0.089612746,-0.297380925,-0.627956652,-0.310734526,-0.49853146,0.026371341,-0.010539654,1,Not_Fraud
11570,1.296802505,-0.170309102,0.233200049,0.186870176,-0.287290882,-0.162126206,-0.319209816,-0.128325182,2.201209628,-0.725386285,-0.701186806,-2.595548397,1.28845594,1.243395024,-0.915229781,-0.088434338,0.59762942,-0.065890799,0.619279839,-0.092599747,-0.323812698,-0.496857877,-0.177322322,-0.545055927,0.527201562,1.13250986,-0.101497985,-0.014045391,24.5,Not_Fraud
11572,1.191341578,0.049687016,0.03341233,1.299217969,0.163389686,0.354151005,-0.168310754,0.091398953,1.693528015,-0.236825652,0.509686518,-2.801646204,-0.308531852,1.995864759,-1.479356238,0.17307808,0.155207776,0.867389053,0.520906726,-0.217886071,-0.309546555,-0.636073398,-0.239229466,-0.930266092,0.761363097,-0.322740459,-0.0271432,-0.008011011,38.18,Not_Fraud
11572,1.145455952,0.385589838,0.757153253,1.745901624,-0.077265533,0.116502585,-0.254163247,0.072131427,0.471404365,0.325550362,2.381854293,-1.996050969,1.31980877,1.935356576,-0.535327139,0.661923526,0.249131288,-0.16575794,-0.980760383,-0.183661648,-0.183425242,-0.352621272,0.096307127,-0.026075448,0.083708622,0.832776524,-0.095975351,-0.010412779,4.95,Not_Fraud
11572,-0.962095172,0.876555832,1.183178428,-0.938460252,-0.214701865,-0.32199876,0.067065212,0.50172571,1.302622198,-1.27640078,1.210549386,-1.605926719,1.370412444,1.546238269,-2.509587345,0.221648247,0.404680637,0.289492418,-0.068062387,-0.111264634,-0.121867253,-0.009845432,-0.145225454,0.034207704,-0.149651932,0.865304886,0.122662181,0.091580215,14.7,Not_Fraud
11573,-0.263328562,0.625369406,1.238693805,-0.877269516,-0.546687631,-0.060839923,-0.223947778,0.07909949,2.506054494,-1.552902863,-0.174135892,-1.48578801,3.339952236,0.89515187,0.544223344,-0.599013254,0.459921325,0.952645875,1.294911056,0.010050824,0.056281358,0.778215265,-0.21025807,-0.440244439,-0.090616628,-0.561889714,-0.267012007,-0.250877783,24,Not_Fraud
11574,-0.470737602,0.371406027,1.415019407,0.417889003,-0.767440579,-0.253796172,0.66879754,-0.248301921,1.495212592,-0.835511279,0.100036042,-2.575869725,1.313371345,1.209885948,-0.703481964,-0.829617943,1.264557362,-0.08821728,1.352500688,0.050438889,-0.120729496,0.107825204,0.028777678,0.421878179,-0.585629747,1.099972699,-0.022836934,0.146679823,138.22,Not_Fraud
11581,1.068421323,-0.330169329,0.5925625,0.211045552,-0.330439453,0.559317372,-0.526471486,0.222059109,1.840983926,-0.658678256,2.344100578,-1.327148309,1.15585732,1.527225705,-1.195746611,-0.770989919,1.253583744,-0.809238437,-0.186707204,-0.135254302,-0.141044272,0.030701907,-0.025169405,-0.240843497,0.219866334,1.11203984,-0.072743024,-0.018137538,40,Not_Fraud
11582,-0.952036272,0.884612054,1.636371346,-0.588630538,-0.311209535,-0.186296527,0.075350074,0.215176113,0.894999456,-0.713524787,2.659566947,-1.581323275,1.814046436,1.690104562,-0.171727163,0.12997593,0.525685563,-0.021062652,-0.149881462,-0.135481588,-0.089284631,-0.074611193,0.057263642,0.21227547,-0.508910502,0.773149522,-0.589232357,-0.241415535,21.17,Not_Fraud
11585,-3.084162802,-4.189526721,2.348547792,-1.256688496,1.453283937,-2.662020538,-2.404356788,0.193888217,-0.577665281,0.48338377,-0.050983765,-4.232821994,0.891153811,1.215838883,-0.197822445,-0.017490061,1.016649919,0.995920991,-1.13425765,0.772664079,0.188554814,-0.224349527,0.730371238,0.232218595,0.496034894,-0.224589998,-0.141064442,0.1369655,158,Not_Fraud
11586,1.093910072,0.733015531,0.574502289,2.581151528,0.32538128,0.024994114,0.198340873,-0.075104656,-0.036250431,0.437703954,2.647939488,-1.329847726,2.309525364,1.929144371,-0.995531863,0.239461013,0.262024102,-0.289229527,-1.273976402,-0.156044855,-0.089683182,-0.024350765,-0.017790624,0.174133552,0.478675748,-0.036022372,-0.03813938,0.001440555,14.87,Not_Fraud
11588,-0.823523966,0.165415211,1.153821281,1.098003607,0.855251526,0.768545964,0.519320537,0.195116872,0.798236706,-0.700947836,1.15866977,-2.084534589,1.24360209,1.707823138,-1.241633604,-0.691498666,0.719233684,0.448055724,0.901104413,0.296716479,-0.044140693,-0.018070734,0.076777046,-0.906271495,0.019128625,-0.307600061,0.088289028,0.129731318,122.77,Not_Fraud
11588,1.165412776,-0.164533984,0.659332224,0.235405136,-0.456426641,0.080598504,-0.454930753,0.06412846,1.786376446,-0.613293201,2.182224344,-1.197437758,1.584614938,1.410045543,-1.499656522,-0.495659351,0.944499506,-0.408551414,0.185273314,-0.132346935,-0.181246134,-0.037617382,-0.037824114,0.06118111,0.318411755,1.084687724,-0.081517571,-0.018756845,12.8,Not_Fraud
11588,-0.312453589,1.197304909,0.766217927,1.186379781,-0.005033858,-0.200866926,0.086696946,0.336585416,-0.027618604,-0.405362369,2.702776629,-1.225203145,2.481747424,2.252634193,0.123973042,-0.804772911,1.255392024,0.072936117,1.231907157,0.027470397,0.065288742,0.399290881,0.044140301,0.232390865,-0.575878613,0.468922796,-0.052458185,-0.008779247,10.16,Not_Fraud
11589,-2.141435633,-1.875037889,1.841154639,-0.070644062,1.821234763,-2.134175021,-0.982008666,0.103641781,1.845683215,-1.207779597,-0.222293209,-2.702783676,0.496517099,1.378264733,-1.515330653,-0.237505685,0.758412684,-0.135976513,-0.280905562,0.452994405,0.031542365,-0.280573225,0.329505365,0.378862635,-0.037135482,0.892477779,-0.106602655,0.143876769,44.1,Not_Fraud
11590,1.161545892,-0.205720625,0.74314986,0.35285663,-0.812033608,-0.51552928,-0.390124943,-0.058989514,1.86201774,-0.560133669,2.046560122,-1.523008549,0.990008238,1.513517492,-1.70080231,-0.233895201,0.774809062,0.047804971,0.464545568,-0.1107094,-0.191936846,-0.170397441,-0.049504843,0.563804638,0.33795565,1.042378905,-0.104666928,-0.01161214,29.4,Not_Fraud
11590,1.305071204,-1.227842762,0.999574874,-1.010867841,-1.624141309,0.092805011,-1.379385204,0.088132216,-0.328441986,1.006795102,2.226520668,-2.34794305,1.692893521,0.997851334,-1.669096233,-0.899250757,1.709962596,-0.166709057,-0.178531896,-0.351203373,-0.55556925,-0.929870519,0.200341426,0.112392325,0.029515922,-0.468828186,0.03155455,0.015852625,52.5,Not_Fraud
11593,1.065575315,-0.116214204,1.114132615,0.825994178,-0.911767687,-0.568369347,-0.417658714,-0.169201885,1.671599573,-0.530522218,0.727869991,-1.947772799,2.523184358,1.293098199,0.600929572,0.60768376,0.124267268,0.209268393,-0.607451771,0.089083681,-0.096855214,-0.167631531,-0.006204039,0.383575165,0.12086525,0.341694645,-0.04452077,0.035912192,88.24,Not_Fraud
11597,-1.09117947,1.207206699,2.137959582,1.537616773,0.986884194,0.112282959,0.602729756,0.065378148,-0.033611147,-0.386751129,0.951856158,-2.403915792,1.878009719,1.523840618,-0.492687342,0.106764675,0.471980029,-0.923979997,-2.748230744,-0.32364417,0.068022,0.395913059,-0.230522121,0.037087182,0.047652647,-0.104943468,-0.048065615,0.077391918,6.83,Not_Fraud
11597,1.174840027,0.036183611,0.584925822,0.191604845,-0.421221286,-0.402098349,-0.292464941,-0.021469526,1.239203407,-0.368672241,2.754853448,-1.659221844,1.261211589,1.977738986,-0.069745175,0.127337137,0.529977745,-0.197897032,-0.348340736,-0.144963712,-0.164356134,-0.255692445,0.09503953,0.210352842,0.075362475,0.88981009,-0.099578559,-0.012409037,12.99,Not_Fraud
11598,1.208558643,0.147925455,0.578777409,0.79933996,-0.409681956,-0.523770753,-0.242179574,-0.031338137,1.639109727,-0.422015474,0.600831824,-3.153099715,-0.134736302,2.115600081,0.774071571,0.078601416,0.706525645,-0.463118801,-0.668586421,-0.29040097,-0.400908764,-0.988390805,0.198161339,-0.048610318,0.049406592,0.092019776,-0.053822724,0.005662683,6.99,Not_Fraud
11603,1.282355024,-0.067651722,0.520053825,0.315372341,-0.527310163,-0.512259799,-0.287859957,-0.196217523,2.079297278,-0.735196383,-0.061941667,-2.105665837,1.719800687,1.169264393,-1.022009816,-0.2945744,0.788953159,-0.335459993,0.38968185,-0.10822631,-0.286191469,-0.331114557,-0.095957915,0.067494625,0.46898093,1.094987149,-0.094287239,-0.009373086,9.8,Not_Fraud
11604,1.121665524,0.363588417,0.635283621,1.334316306,-0.104844781,-0.150445832,-0.112700916,-0.022888688,0.961239874,-0.190120254,2.667855404,-1.383173049,1.75250338,1.959270323,-0.28700071,-0.04472968,0.349905279,0.158518791,-0.827982424,-0.183304828,0.019720203,0.345477039,-0.064855045,0.173056191,0.524541968,-0.320969254,0.004444307,0.005858618,12,Not_Fraud
11607,-3.771315026,-2.757319166,0.960179501,-2.849845468,-0.856237068,0.169014972,0.806861221,0.254303162,3.185229455,-2.920960283,2.452664717,-0.981591111,1.321895923,1.464040013,-0.159944638,-0.429798877,0.459184675,0.320136386,-1.187882238,-0.118411113,0.066406031,0.626667625,-0.749066735,-0.213466727,0.569575694,-0.907250367,0.466694465,-0.851935828,511.83,Not_Fraud
11607,-0.317879976,0.549794033,2.887180587,0.723284507,-0.671994289,0.015558293,-0.067657183,-0.185298022,1.388051168,-0.53454097,0.499367733,-2.686153542,1.902477473,0.868913825,0.770887217,-0.500917035,1.033582275,0.501579136,1.597854972,0.311632591,-0.05863739,0.412132111,-0.284101509,0.443489553,-0.127735775,1.325561518,-0.142268188,-0.149415357,16,Not_Fraud
11609,-1.064189681,-0.265376683,1.848666912,0.884056163,0.366952816,-0.676091695,0.788135719,-0.429524,0.613822615,-0.65615611,1.445660058,-1.892017893,2.567490271,1.298472651,0.366694606,-1.681293649,1.784689007,-0.804173267,1.426049746,0.800291408,0.000335626,0.179659997,0.213751025,0.680088752,0.179273229,1.32777841,-0.255719293,-0.143037004,158,Not_Fraud
11610,1.23773848,-0.16266348,0.636429859,0.416353583,-0.79978491,-0.735502147,-0.335838462,-0.164051058,2.206849332,-0.710604283,0.08269645,-2.525708703,0.649168634,1.393801502,-0.935824929,-0.349186119,0.975743411,-0.325055389,0.259876317,-0.164479998,-0.268581787,-0.353802791,-0.048683826,0.395079153,0.383926885,1.075362961,-0.102279541,-0.006244619,19.6,Not_Fraud
11611,1.274747652,-0.010426613,0.292761344,-0.147737646,-0.266538392,-0.467771246,-0.237828682,-0.143946877,1.591341335,-0.58788861,0.591198683,-2.540251504,1.457464479,1.722163418,0.704499534,0.118567786,0.622334392,-0.59817886,-0.304540444,-0.117502445,-0.268261759,-0.520160959,0.055916012,-0.265931321,0.098738803,1.32223624,-0.125610854,-0.013731768,12.99,Not_Fraud
